,ADF_statistic_in,ADF_statistic_out,ASR_in,ASR_out,PS_in,PS_out,date_in,date_out,hedge_ratio_in,hedge_ratio_out,intercept_in,intercept_out,reason,sigma_in,sigma_out,spread_in,spread_out,stock_1_in,stock_1_log_in,stock_1_log_out,stock_1_out,stock_2_in,stock_2_log_in,stock_2_log_out,stock_2_out
"(2812, 2834)",-3.233873263249277,-2.9390874700827827,3.140866478955397,0.2357739179250673,1.3069127130670135,1.092000584356957,2004-01-27,2004-02-16,1.0926447404205044,1.0254714746169105,0.14201666130274448,0.24938749204305652,reversion,0.034351521101110644,0.038742776202840334,-0.1078935411276074,0.009134536136637728,7.13,1.9643112344262046,2.238579763018133,9.38,8.85,2.180417459019838,2.554121718809473,12.86
"(2801, 2885)",-4.211810978871437,-3.6139216438028803,4.710033629337119,1.9000429790416036,6.540002011620929,1.4829923133513818,2004-02-02,2004-02-16,1.0088840481533994,1.1763666623158888,-0.28200059846630354,-0.6042390781705503,reversion,0.025549006127379485,0.03760864289739577,0.12033667805609749,-0.07145803788847971,8.42,2.130609828254235,2.329227023940467,10.27,7.3,1.9878743481543455,2.064327903869788,7.88
"(2880, 2885)",-3.6319085071589496,-3.452623506706181,3.5157431125329306,0.3367976988891891,2.213262228560728,0.6110491604313137,2004-02-02,2004-02-16,1.0428287847052433,1.2353664182578434,-0.30144764516359,-0.6663539461979804,reversion,0.029949350819801428,0.04017329615148874,0.10529422386954934,-0.013530273700615325,8.12,2.0943301541735866,2.2213750375685026,9.22,7.3,1.9878743481543455,2.064327903869788,7.88
"(2812, 2888)",-3.5530450040041157,,3.5421102080115836,,2.0126425195511133,,2004-02-02,2004-02-16,3.149378540731707,,-3.2614397482012603,,cointegration_invalid,0.13015809607554313,,-0.46103432076453377,,7.5,2.0149030205422647,,9.38,13.78,2.6232182655855123,,16.08
"(2851, 2885)",-3.0011691312781914,-3.189455969111414,3.1430229935108,0.25529893951343796,1.001339768377671,0.772079276604602,2004-02-02,2004-02-16,1.8438537798742467,2.2492644521691707,-1.0336022829466092,-1.631851671081871,take_profit,0.044778066093897596,0.05489359657743275,0.14073849133806648,0.01401427699229707,4.77,1.5623463049002497,1.6370530794670737,5.14,7.3,1.9878743481543455,2.064327903869788,7.88
"(2834, 2845)",-3.179015696537085,,3.4438343887836322,,1.2477827975138474,,2004-02-09,2004-02-16,0.9254086425132946,,0.26008970778629453,,cointegration_invalid,0.039191211831509164,,-0.13496804304345522,,10.46,2.347558458636777,,12.86,9.95,2.2975725511705014,,10.34
"(2809, 2885)",-3.0352523527955206,-3.695663136215054,3.406153337412125,2.870315050989405,1.0441516165364149,2.0824027069576094,2004-02-09,2004-02-16,0.7250575709976184,0.7416448188185754,0.5713663138404801,0.546384040640413,reversion,0.037305578862076486,0.039173383641696174,0.12706852194515306,-0.11243995266494267,6.95,1.9387416595767009,2.1983350716202463,9.01,8.2,2.1041341542702074,2.064327903869788,7.88
"(2845, 2851)",-3.374275131732068,,3.3274842561693054,,1.5682490681882952,,2004-01-02,2004-02-23,0.3255941843470616,,0.792286767243112,,cointegration_invalid,0.020618119162508088,,0.06860646690506833,,8.96,2.192770226986839,,10.12,4.83,1.5748464676644813,,5.42
"(2823, 2887)",-3.0411390468140866,,3.019774540193619,,1.046515570205143,,2004-01-27,2004-02-23,0.8842968789486653,,0.795583000759405,,cointegration_invalid,0.042009617561436334,,-0.1268595735552962,,6.13,1.81319474994812,,7.82,9.7,2.272125885509337,,10.23
"(2832, 2882)",-3.18312563828834,,5.184632497356574,,1.3517089390642123,,2004-02-09,2004-02-23,1.6471805568781879,,0.7915744832835433,,cointegration_invalid,0.04941042342699732,,-0.2561748870077589,,5.3,1.667706820558076,,6.8,26.64,3.2824138456721883,,28.98
"(2832, 2886)",-3.144740928804053,,4.850848052528529,,1.2567991742726574,,2004-02-09,2004-02-23,1.642546319415753,,-0.25652316684174103,,cointegration_invalid,0.0494609276448351,,-0.23992744454220283,,5.3,1.667706820558076,,6.8,9.42,2.2428350885882717,,10.13
"(2812, 2849)",-3.1507649357296885,,3.464345331359315,,1.2060240045057622,,2004-02-16,2004-02-23,0.9218223586191725,,0.9564203465190095,,cointegration_invalid,0.03581666187448666,,-0.12408128534975305,,9.38,2.238579763018133,,9.47,18.1,2.89591193827178,,18.18
"(2823, 2832)",-3.81229210503478,,4.1526359141608475,,3.178773517953606,,2004-02-09,2004-03-01,0.3436874254310105,,0.9243707722210912,,cointegration_invalid,0.027597508845392547,,0.11460240637274877,,6.23,1.8293763327993617,,8.58,5.3,1.667706820558076,,6.76
"(2832, 2884)",-3.643598473541344,,3.91303893105101,,2.4062525913496184,,2004-02-09,2004-03-01,1.3864380869259574,,-0.23235050458758205,,cointegration_invalid,0.04809994185567759,,-0.18821694506255637,,5.3,1.667706820558076,,6.76,6.63,1.891604804197771,,7.17
